prefcode,n03_007,cityname,building_count,building_types,avg_height,max_height,avg_levels,max_levels,total_building_area_ha,avg_building_area_ha,max_building_area_ha,height_count,levels_count,min_height_count,underground_count,ele_count,date_count,source_count,name_count,editor_count,prefecture_area_ha,building_coverage_percent
26,26465,向日市,681840,29,,,2.05,15.0,6271.9113,0.0092,1.7167,0,653040,0,0,0,36,649836,51120,34,61640.0,10.18
20,20602,小布施町,681296,13,,,1.6,2.0,8841.9114,0.013,0.5323,0,385,0,0,0,0,4697,2695,103,97847.0,9.04
34,34545,広島市中区,680880,25,68.84,178.07,5.43,53.0,10196.2901,0.015,3.1351,780,32340,0,150,0,150,584340,10140,83,124649.0,8.18
30,30801,田辺市,676482,30,6.0,6.0,2.04,6.0,7164.0618,0.0106,0.8475,31,868,0,0,31,0,12834,10230,94,102691.0,6.98
13,13808,多摩市,673302,25,76.74,112.83,4.26,33.0,17165.9367,0.0255,1.4625,276,24288,0,0,0,345,13524,20562,77,22553.0,76.11
9,09411,那須塩原市,670250,19,,,2.5,10.0,11478.1291,0.0171,13.943,0,150,0,0,0,0,1300,6375,44,144983.0,7.92
8,08564,常総市,669900,18,,,2.23,10.0,10711.9981,0.016,5.881,0,968,0,44,0,0,428472,6776,82,37199.0,28.8
4,04606,加美町,667563,5,,,,,11666.0654,0.0175,3.4829,0,0,0,0,0,0,0,780,15,80500.0,14.49
27,27383,大阪市浪速区,664920,21,89.27,149.4,6.02,46.0,10640.1272,0.016,2.296,720,31392,0,72,0,288,594720,25056,87,10963.0,97.05
1,01700,乙部町,662898,6,,,,,7533.0045,0.0114,0.5506,0,0,0,0,0,0,64020,9118,11,147751.0,5.1
32,32528,松江市,654512,40,15.75,30.0,2.77,14.0,12818.0326,0.0196,2.5454,76,10621,0,0,19,114,46835,72542,132,73319.0,17.48
1,01700,滝上町,649318,10,2.0,2.5,1.68,3.0,9815.0024,0.0151,0.5958,388,4268,0,194,0,0,632828,3298,10,147751.0,6.64
1,01700,浦臼町,646796,7,,,,,9390.1162,0.0145,0.7235,0,0,0,0,0,0,176928,2522,11,147751.0,6.36
1,01700,鹿部町,644468,2,,,5.0,5.0,9449.5373,0.0147,0.6905,0,388,0,0,0,194,195358,1164,11,147751.0,6.4
20,20602,諏訪市,642642,19,5.94,10.8,2.08,14.0,6890.5541,0.0107,0.7925,1309,11011,0,1001,1309,231,609994,9009,43,97847.0,7.04
22,22461,熱海市,641130,19,50.7,97.39,2.79,30.0,7950.3732,0.0124,1.0463,86,21457,0,43,0,86,30530,4601,57,107405.0,7.4
20,20602,高森町,641102,19,,,1.88,2.0,9541.0506,0.0149,0.9135,0,616,0,0,0,77,0,9625,11,97847.0,9.75
12,12801,旭市,638520,18,,,1.59,10.0,11358.6083,0.0178,1.6754,0,45600,0,0,0,0,780,2340,38,36816.0,30.85
21,21604,海津市,635544,14,65.0,65.0,,,9320.0031,0.0147,2.6104,42,0,0,0,0,0,36834,12894,20,217761.0,4.28
1,01700,豊頃町,633604,6,,,,,13357.4688,0.0211,0.5954,0,0,0,0,0,0,194,5820,8,147751.0,9.04
13,13808,武蔵野市,631074,24,28.73,62.0,3.28,30.0,11431.0489,0.0181,1.4326,1035,73416,345,276,0,0,69345,30981,84,22553.0,50.69
24,24562,津市,623239,34,1.0,1.0,2.44,13.0,12784.8701,0.0205,9.2187,29,8149,0,0,0,29,21344,23026,100,71118.0,17.98
1,01700,陸別町,623128,5,,,1.5,2.0,10796.0505,0.0173,0.7321,0,388,0,0,0,0,332128,2134,12,147751.0,7.31
1,01700,浜頓別町,621188,6,,,2.0,2.0,11301.0659,0.0182,1.1852,0,388,0,194,0,0,426994,5238,22,147751.0,7.65
13,13808,羽村市,620724,27,5.32,20.95,1.96,14.0,9402.2627,0.0151,3.1263,345,60789,207,759,0,5589,33327,17733,26,22553.0,41.69
1,01700,雨竜町,620218,5,,,2.0,2.0,7752.765,0.0125,0.56,0,582,0,0,0,0,2134,5626,9,147751.0,5.25
26,26465,福知山市,619200,35,1.9,2.0,2.01,9.0,10105.4079,0.0163,3.4748,108,12348,0,0,0,36,29340,13680,52,61640.0,16.39
41,41441,鳥栖市,618000,24,1.84,5.5,1.07,6.0,10255.6893,0.0166,2.4021,320,4120,40,0,0,0,387880,2560,128,48760.0,21.03
1,01700,沼田町,615950,6,,,,,8381.7884,0.0136,0.9178,0,0,0,0,0,0,313116,1358,10,147751.0,5.67
23,23801,豊山町,609420,9,6.9,6.9,1.5,2.0,7467.2881,0.0123,2.617,70,140,0,0,70,0,592550,1050,20,91832.0,8.13
20,20602,飯田市,604527,37,2.0,2.0,2.21,10.0,13492.6042,0.0223,2.0716,77,7700,0,0,77,0,29876,60445,76,97847.0,13.79
40,40801,八女市,602542,12,5.0,15.0,1.52,16.0,9603.2721,0.0159,1.5888,876,5767,365,146,146,0,1533,5475,20,48244.0,19.91
1,01700,妹背牛町,601788,9,,,2.0,2.0,7898.8039,0.0131,0.5266,0,194,0,0,0,0,776,6402,13,147751.0,5.35
1,01700,上川町,601594,14,,,1.14,2.0,8387.6529,0.0139,0.4774,0,1358,0,0,194,0,426606,6014,22,147751.0,5.68
11,11465,鳩山町,592632,17,28.0,28.0,1.75,4.0,6394.3923,0.0108,3.1402,72,288,0,0,0,0,562176,3024,12,57789.0,11.07
27,27383,阪南市,589896,14,,,2.67,6.0,6821.8764,0.0116,1.2561,0,432,0,0,0,0,10440,4104,30,10963.0,62.23
1,01700,小平町,588790,7,,,,,6584.5356,0.0112,0.3516,0,0,0,0,0,0,281882,4850,11,147751.0,4.46
43,43531,御船町,587363,10,,,,,7823.821,0.0133,1.9921,0,0,0,0,0,0,20972,735,137,68382.0,11.44
1,01700,愛別町,586268,6,,,,,8922.5337,0.0152,0.799,0,0,0,0,0,0,970,6790,14,147751.0,6.04
22,22461,下田市,586047,20,,,2.77,10.0,5812.9594,0.0099,0.4559,0,8858,0,0,0,43,102985,4343,49,107405.0,5.41
28,28586,たつの市,585599,17,5.0,5.0,1.81,4.0,10459.1304,0.0179,2.21,49,7791,0,0,0,0,35231,4606,105,69755.0,14.99
6,06461,酒田市,585095,26,8.86,30.0,1.97,11.0,10409.6077,0.0178,3.1562,245,5075,0,0,0,0,13685,26390,278,131439.0,7.92
15,15586,加茂市,583749,18,,,2.2,4.0,6490.1732,0.0111,1.9129,0,5809,0,0,0,0,2331,7289,20,117053.0,5.54
11,11465,越生町,581040,24,,,1.0,1.0,5933.9375,0.0102,0.5978,0,72,0,0,0,0,537696,2448,17,57789.0,10.27
43,43531,あさぎり町,578886,7,,,1.67,2.0,8893.2553,0.0154,1.0938,0,147,0,0,0,0,137249,147,88,68382.0,13.01
28,28586,伊丹市,576730,37,6.4,11.6,3.35,15.0,14928.9962,0.0259,5.5588,1078,15729,0,0,1078,441,42532,20678,81,69755.0,21.4
43,43531,宇土市,576289,13,,,2.95,5.0,8589.0685,0.0149,2.8368,0,1078,0,0,0,0,20335,1323,89,68382.0,12.56
28,28586,香美町,575456,17,,,1.88,4.0,8656.4198,0.015,0.6915,0,5537,0,0,98,49,4802,6762,34,69755.0,12.41
26,26465,京丹後市,575100,27,5.0,5.0,1.61,12.0,7627.3593,0.0133,0.8337,72,10620,0,0,0,36,26640,13932,52,61640.0,12.37
4,04606,美里町,574587,10,,,2.18,4.0,9122.7428,0.0159,4.8645,0,429,0,0,0,0,1404,351,20,80500.0,11.33
29,29453,田原本町,568854,9,,,1.33,2.0,7184.8258,0.0126,1.4744,0,117,0,0,0,0,5382,1014,21,67238.0,10.69
27,27383,豊能町,567288,8,,,,,4856.0734,0.0086,0.3764,0,0,0,0,0,0,5544,1224,29,10963.0,44.3
10,10525,前橋市,565915,36,22.63,153.8,4.33,32.0,14292.2453,0.0253,9.255,490,7840,0,0,0,0,140350,30975,115,78108.0,18.3
3,03524,宮古市,565818,20,,,2.15,7.0,8982.3741,0.0159,3.5461,0,15246,0,0,0,0,39897,5214,205,125898.0,7.13
27,27383,忠岡町,562752,16,6.73,45.36,1.86,10.0,7083.8235,0.0126,1.3287,559728,404424,0,216,559584,394344,288,1296,8,10963.0,64.62
29,29453,広陵町,561405,12,,,4.54,5.0,6645.0477,0.0118,1.594,0,1014,0,0,0,0,2964,1833,21,67238.0,9.88
28,28586,神戸市中央区,560168,39,98.24,190.0,6.62,54.0,17601.3181,0.0314,4.1986,1029,47187,0,147,147,686,244216,54292,144,69755.0,25.23
27,27383,堺市美原区,559296,22,,,1.95,10.0,8149.0794,0.0146,3.0709,0,4464,0,72,0,2160,50328,3960,19,10963.0,74.33
7,07564,浪江町,558199,10,,,4.0,5.0,8668.6118,0.0155,1.9684,0,118,0,0,0,59,83190,1357,113,123184.0,7.04
1,01700,幌延町,556586,13,,,,,10709.5424,0.0192,0.6307,0,0,0,0,0,0,128816,13968,15,147751.0,7.25
11,11465,富士見市,554184,31,2.0,2.0,3.09,12.0,6975.876,0.0126,4.5489,72,8424,0,72,0,0,33768,32184,31,57789.0,12.07
16,16343,富山市,553395,33,8.59,85.62,2.74,23.0,13521.3623,0.0244,3.9043,5865,24435,0,60,15,15,265065,15780,130,124176.0,10.89
43,43531,南阿蘇村,553308,13,,,,,9030.4552,0.0163,0.794,0,0,0,0,0,0,131908,2450,146,68382.0,13.21
1,01700,利尻富士町,552706,4,,,6.0,6.0,6093.0853,0.011,0.2067,0,194,0,0,0,0,532724,4462,23,147751.0,4.12
22,22461,長泉町,548422,12,3.0,3.0,2352.95,1234567.0,8494.4868,0.0155,2.8889,43,22575,0,0,0,0,53750,1935,25,107405.0,7.91
19,19443,大月市,545373,8,,,1.5,2.0,5607.6336,0.0103,0.7937,0,54,0,0,0,0,544131,621,47,60248.0,9.31
38,38506,西予市,540540,20,,,3.12,7.0,6116.5667,0.0113,0.7289,0,520,0,0,0,0,1100,3320,121,58369.0,10.48
20,20602,松本市,540001,36,2.42,7.0,1.83,15.0,16337.8447,0.0303,3.4616,924,80080,0,77,77,308,62524,27566,94,97847.0,16.7
21,21604,多治見市,539826,29,96.49,96.49,1.88,29.0,10412.9353,0.0193,2.7042,42,2058,0,0,0,42,2814,12138,35,217761.0,4.78
13,13808,大島町,537027,10,,,1.46,4.0,5862.2679,0.0109,0.2688,0,15180,0,0,0,0,514947,2967,52,22553.0,25.99
17,17463,輪島市,536693,22,19.0,23.0,1.02,4.0,5966.6057,0.0111,1.4182,38,10906,0,0,0,0,23598,1387,178,75492.0,7.9
4,04606,利府町,536640,20,,,1.17,10.0,7815.2514,0.0146,6.4177,0,12090,0,0,0,39,9048,13572,57,80500.0,9.71
5,05464,三種町,535600,14,,,2.38,5.0,7512.2467,0.014,0.6275,0,200,0,0,0,0,325,5925,9,120959.0,6.21
22,22461,吉田町,535307,6,,,4.5,5.0,9460.6352,0.0177,3.0546,0,86,0,0,0,0,387,1591,12,107405.0,8.81
13,13808,小金井市,533301,21,48.59,99.58,2.84,26.0,7610.1204,0.0143,0.9989,414,12006,0,0,0,69,109089,18699,63,22553.0,33.74
29,29453,大和高田市,532311,19,,,2.01,5.0,5755.0427,0.0108,0.8698,0,3042,0,0,0,0,12402,3822,26,67238.0,8.56
4,04606,大和町,532038,12,1.0,1.0,1.17,5.0,11030.3354,0.0207,5.5758,39,2262,0,0,0,0,39,5304,30,80500.0,13.7
15,15586,糸魚川市,530543,10,8.5,10.0,2.55,8.0,7428.2904,0.014,1.2266,74,814,0,0,0,0,103674,7696,45,117053.0,6.35
40,40801,添田町,530053,9,,,,,6743.773,0.0127,0.626,0,0,0,0,0,0,146,876,60,48244.0,13.98
40,40801,大刀洗町,529031,10,,,,,8875.1552,0.0168,3.0261,0,0,0,0,0,0,26207,0,105,48244.0,18.4
1,01700,歌志内市,528456,5,,,,,5238.318,0.0099,0.4473,0,0,0,0,0,0,0,1164,11,147751.0,3.55
33,33681,高梁市,527961,23,9.5,16.0,1.78,4.0,7533.2173,0.0143,13.5048,62,279,0,0,62,248,138880,4123,74,82853.0,9.09
1,01700,積丹町,524576,4,,,,,5766.3485,0.011,0.2984,0,0,0,0,0,0,238426,2522,14,147751.0,3.9
11,11465,和光市,517464,24,16.0,30.0,3.86,15.0,8978.6316,0.0174,1.5146,288,9720,72,288,0,72,11304,9144,44,57789.0,15.54
2,02450,弘前市,516520,34,14.4,14.4,3.5,15.0,11388.7733,0.022,2.7921,40,880,0,0,0,280,53360,30920,62,86420.0,13.18
10,10525,桐生市,510650,39,,,2.81,11.0,8532.333,0.0167,11.9274,0,4725,0,0,0,0,420,6125,36,78108.0,10.92
14,14402,箱根町,508312,20,8.99,52.4,1.52,12.0,7223.6873,0.0142,0.753,267206,287564,0,58,267206,348,257346,9512,76,25393.0,28.45
18,18501,小浜市,506804,26,,,1.36,5.0,5263.629,0.0104,0.5622,0,1683,0,0,0,0,210443,9979,18,87243.0,6.03
26,26465,精華町,506520,25,,,2.67,14.0,5977.874,0.0118,1.9746,0,1836,0,0,0,0,19980,3564,34,61640.0,9.7
15,15586,新潟市中央区,506197,40,41.83,59.99,4.23,31.0,10916.5461,0.0216,3.0154,111,9731,0,0,0,148,200096,34928,121,117053.0,9.33
14,14402,秦野市,503382,35,,,2.31,11.0,11774.4075,0.0234,4.2318,0,40136,0,116,58,1914,180148,51156,60,25393.0,46.37
1,01700,古平町,502848,4,,,,,5845.9987,0.0116,0.3791,0,0,0,0,0,0,0,6014,11,147751.0,3.96
22,22461,清水町,499918,7,,,1.19,6.0,6332.2437,0.0127,3.5059,0,23306,0,0,0,0,132698,731,15,107405.0,5.9
22,22461,浜松市東区,499832,21,8.0,8.0,2.32,10.0,10301.3182,0.0206,5.7505,43,1763,0,0,0,86,1935,22489,45,107405.0,9.59
7,07564,白河市,499612,10,8.52,18.0,2.68,13.0,9889.8761,0.0198,3.0284,944,5369,649,0,0,59,378780,3304,28,123184.0,8.03
38,38506,松山市,498780,36,43.36,59.73,3.99,52.0,10336.6594,0.0207,2.3851,120,2840,40,20,0,60,37320,14980,148,58369.0,17.71
29,29453,天理市,498342,19,,,2.83,4.0,7991.3817,0.016,2.2957,0,234,0,0,0,78,9321,3705,44,67238.0,11.89
13,13808,稲城市,495075,22,17.33,30.0,2.74,14.0,8423.2414,0.017,1.4386,207,10833,0,0,0,69,91563,7935,128,22553.0,37.35
23,23801,設楽町,494060,4,,,1.0,1.0,5452.5318,0.011,0.7002,0,70,0,0,0,0,7140,18620,26,91832.0,5.94
1,01700,利尻町,493924,7,,,,,5064.0194,0.0103,0.3439,0,0,0,0,0,0,485582,5238,16,147751.0,3.43
1,01700,上砂川町,492178,6,,,1.29,2.0,5822.3656,0.0118,0.5722,0,1358,0,0,0,0,0,5820,7,147751.0,3.94
19,19443,都留市,489105,9,,,1.4,3.0,5936.4429,0.0121,1.1326,0,270,0,0,0,0,488511,810,31,60248.0,9.85
14,14402,平塚市,488186,33,6.0,8.0,2.74,14.0,14341.8005,0.0294,4.2408,116,8294,0,58,0,58,60958,24186,80,25393.0,56.48
17,17463,加賀市,487749,25,,,2.19,8.0,7339.7513,0.015,3.0912,0,2983,0,0,0,0,476824,1748,38,75492.0,9.72
1,01700,礼文町,485970,12,11.0,11.0,1.71,2.0,5294.656,0.0109,0.3089,194,2716,0,0,0,0,351140,13386,24,147751.0,3.58
16,16343,氷見市,484425,21,,,1.95,9.0,6892.3414,0.0142,3.5735,0,4260,0,0,0,0,5835,1770,365,124176.0,5.55
1,01700,初山別村,484418,4,,,,,4733.0199,0.0098,0.2456,0,0,0,0,0,0,0,2134,8,147751.0,3.2
22,22461,森町,479192,13,,,3.67,7.0,7106.784,0.0148,1.5381,0,129,0,0,0,0,5074,2967,18,107405.0,6.62
12,12801,鋸南町,471000,14,4.0,4.0,1.3,14.0,5374.7292,0.0114,0.3107,60,9660,0,0,0,0,7380,2160,132,36816.0,14.6
12,12801,大網白里市,468900,12,,,3.53,13.0,5437.0065,0.0116,0.9912,0,1020,0,0,0,0,120,660,17,36816.0,14.77
9,09411,足利市,467000,26,,,2.73,14.0,8087.3017,0.0173,13.8817,0,275,0,0,0,50,163900,8400,131,144983.0,5.58
44,44462,由布市,465138,23,6.0,6.0,1.5,2.0,6089.2527,0.0131,1.7536,18,36,0,0,0,0,26028,1890,236,90314.0,6.74
30,30801,和歌山市,465124,38,16.99,81.29,2.61,28.0,11394.0184,0.0245,22.0482,372,42532,0,31,31,62,21204,42842,404,102691.0,11.1
29,29453,桜井市,464451,21,,,2.04,3.0,6379.6149,0.0137,1.1714,0,1989,0,0,0,0,33462,7449,36,67238.0,9.49
11,11465,さいたま市中央区,462960,33,81.36,168.3,2.52,35.0,8261.4873,0.0178,4.3123,432,283392,0,0,0,0,58680,64800,46,57789.0,14.3
29,29453,斑鳩町,461058,7,32.0,32.0,2.0,5.0,4453.9282,0.0097,1.4915,39,273,0,0,0,195,4212,3276,19,67238.0,6.62
40,40801,柳川市,459608,16,,,2.27,7.0,8149.5904,0.0177,0.7961,0,2409,0,0,0,0,6497,9855,88,48244.0,16.89
37,37406,高松市,457402,44,69.92,150.0,2.53,30.0,8798.1753,0.0192,3.4164,68,39440,0,0,17,272,248710,13532,116,37554.0,23.43
1,01700,京極町,455512,7,,,,,7631.4083,0.0168,1.0689,0,0,0,0,0,0,7954,6596,18,147751.0,5.17
6,06461,南陽市,453880,12,,,2.0,3.0,7232.1595,0.0159,0.9251,0,280,0,0,0,0,239750,2765,35,131439.0,5.5
4,04606,大河原町,450489,8,,,1.36,2.0,5969.3874,0.0133,1.6082,0,429,0,0,0,0,0,1677,9,80500.0,7.42
23,23801,飛島村,449680,5,,,,,18419.2785,0.041,7.9897,0,0,0,0,0,0,119630,140,6,91832.0,20.06
3,03524,大船渡市,446490,20,3.0,3.0,1.89,3.0,7409.6724,0.0166,1.7334,33,3795,0,0,0,0,3069,3234,121,125898.0,5.89
27,27383,藤井寺市,445032,9,,,2.0,3.0,4210.8554,0.0095,1.9374,0,432,0,0,0,0,42768,4104,19,10963.0,38.41
1,01700,黒松内町,443872,15,,,2.0,2.0,6744.3953,0.0152,0.4148,0,1164,0,0,0,0,53156,11252,15,147751.0,4.56
1,01700,南富良野町,443678,14,,,1.5,2.0,6761.2378,0.0152,0.436,0,1552,0,0,0,0,160050,8730,21,147751.0,4.58
1,01700,真狩村,443290,4,,,,,6998.2881,0.0158,0.4442,0,0,0,0,0,0,8148,3298,13,147751.0,4.74
11,11465,横瀬町,443016,13,,,1.73,4.0,5325.2944,0.012,0.8636,0,1080,0,72,0,0,1152,1656,95,57789.0,9.22
4,04606,丸森町,442884,11,14.0,14.0,1.6,3.0,6389.0511,0.0144,0.7464,39,585,0,0,0,0,60879,663,103,80500.0,7.94
43,43531,熊本市西区,442372,21,34.5,108.75,6.04,30.0,8113.9779,0.0183,1.1199,343,1225,98,0,0,0,18620,6174,171,68382.0,11.87
27,27383,堺市南区,440568,26,,,3.15,15.0,8945.9182,0.0203,1.6267,0,23904,0,0,0,3456,89352,9216,42,10963.0,81.6
40,40801,福岡市早良区,439314,30,33.2,234.0,4.95,40.0,11616.0346,0.0264,1.3652,1825,5329,292,0,0,219,6643,37741,53,48244.0,24.08
24,24562,松阪市,438973,16,,,2.18,6.0,5953.2727,0.0136,2.6868,0,2900,0,0,0,0,12209,3741,41,71118.0,8.37
40,40801,大木町,438949,6,,,,,8863.4003,0.0202,2.1853,0,0,0,0,0,0,2993,949,99,48244.0,18.37
25,25443,長浜市,437570,25,1.73,2.46,1.2,15.0,6727.2518,0.0154,4.6544,38,13566,0,0,0,95,35682,6498,71,69305.0,9.71
17,17463,志賀町,437456,18,,,1.0,1.0,6167.1363,0.0141,1.1681,0,133,0,0,0,0,13699,722,180,75492.0,8.17
47,47801,西原町,436800,12,5.25,6.0,3.56,14.0,7709.3085,0.0176,1.7961,84,5460,0,0,0,0,924,2394,21,33440.0,23.05
12,12801,富里市,436560,12,,,4.29,11.0,7256.8821,0.0166,1.6616,0,1260,0,0,0,0,1440,1500,25,36816.0,19.71
45,45443,宮崎市,436176,34,16.0,16.0,6.91,18.0,9329.552,0.0214,6.9126,26,4810,0,0,0,52,65546,32682,88,86802.0,10.75
17,17463,かほく市,435537,27,,,1.36,2.0,6213.7841,0.0143,3.8275,0,209,0,19,0,0,38798,1083,166,75492.0,8.23
13,13808,日野市,434838,25,24.25,35.0,2.5,14.0,10839.3061,0.0249,5.7646,414,45954,0,69,0,0,132825,22977,85,22553.0,48.06
1,01700,猿払村,433784,7,,,,,10071.9529,0.0232,0.955,0,0,0,0,0,0,38800,3298,13,147751.0,6.82
27,27383,貝塚市,430992,20,,,2.95,14.0,11424.567,0.0265,4.293,0,2808,0,216,0,0,2952,18576,48,10963.0,104.21
7,07564,下郷町,429048,14,6.84,7.0,1.53,3.0,5135.7076,0.012,0.3541,8968,38409,0,0,0,0,230336,5782,17,123184.0,4.17
26,26465,長岡京市,428220,31,6.82,20.0,2.26,21.0,5199.1838,0.0121,2.9351,504,24912,0,0,0,0,139068,6660,42,61640.0,8.43
23,23801,西尾市,427840,23,6.56,14.1,2.22,20.0,12804.5655,0.0299,7.9783,2800,4690,0,0,2240,770,69790,25200,64,91832.0,13.94
7,07564,新地町,426688,11,,,1.75,4.0,6583.4736,0.0154,3.1937,0,236,0,0,0,0,42008,2183,174,123184.0,5.34
17,17463,津幡町,426455,20,,,2.14,3.0,5267.1988,0.0124,2.4922,0,133,0,0,0,0,27265,931,209,75492.0,6.98
19,19443,富士河口湖町,425952,17,,,3.63,7.0,6471.7351,0.0152,2.2132,0,1458,0,0,0,0,412479,3510,69,60248.0,10.74
12,12801,佐倉市,417480,23,,,2.68,31.0,10713.8791,0.0257,4.8935,0,19200,0,0,0,60,20100,11940,48,36816.0,29.1
1,01700,壮瞥町,416906,8,,,2.0,2.0,6722.3619,0.0161,0.6703,0,388,0,0,0,0,4850,8148,13,147751.0,4.55
26,26465,亀岡市,415296,21,,,2.27,19.0,4742.9726,0.0114,1.2973,0,3276,0,0,36,36,40968,6084,83,61640.0,7.69
28,28586,新温泉町,412531,24,5.73,24.0,1.89,8.0,5087.8405,0.0123,0.3808,25039,29253,0,0,49,49,3920,13475,31,69755.0,7.29
12,12801,千葉市緑区,409560,12,4.1,4.1,4.76,15.0,7046.7041,0.0172,2.9442,180,1740,60,0,0,0,360720,3300,38,36816.0,19.14
12,12801,我孫子市,408420,23,,,2.23,12.0,6190.2536,0.0152,2.2583,0,3660,0,0,0,0,82200,8580,40,36816.0,16.81
13,13808,府中市,407928,24,25.23,66.0,5.23,30.0,13824.6832,0.0339,2.041,1794,21045,0,0,69,138,79971,32292,138,22553.0,61.3
43,43531,山都町,406700,9,,,,,6248.3612,0.0154,1.1084,0,0,0,0,0,0,52822,441,143,68382.0,9.14
27,27383,交野市,406368,21,,,3.29,8.0,5088.2934,0.0125,2.7608,0,2016,0,0,0,0,5112,22464,27,10963.0,46.41
27,27383,島本町,406080,22,5.0,7.0,4.76,15.0,5352.0021,0.0132,1.2017,360,2376,0,0,0,0,4680,6480,63,10963.0,48.82
1,01700,寿都町,405072,7,,,2.0,3.0,6032.923,0.0149,0.7155,0,776,0,0,0,0,5626,7760,11,147751.0,4.08
16,16343,黒部市,402120,14,,,2.14,8.0,7282.521,0.0181,17.4603,0,5460,0,0,0,75,150,3255,36,124176.0,5.86
15,15586,妙高市,400488,15,,,1.67,2.0,6349.4411,0.0159,1.5628,0,222,0,0,0,0,2331,8547,38,117053.0,5.42
21,21604,大垣市,400302,25,,,2.29,6.0,6764.0056,0.0169,3.3974,0,2730,0,0,0,42,68502,21420,58,217761.0,3.11
1,01700,中川町,398670,6,,,,,6366.266,0.016,0.2392,0,0,0,0,0,0,354826,6402,14,147751.0,4.31
11,11465,さいたま市南区,398592,20,81.67,99.86,4.29,32.0,7108.8634,0.0178,1.497,144,29376,0,0,0,0,46872,30096,63,57789.0,12.3
12,12801,銚子市,397920,21,,,1.88,13.0,7088.9021,0.0178,2.5803,0,66360,0,0,0,0,2940,2880,31,36816.0,19.25
11,11465,越谷市,397872,21,80.0,80.0,3.38,9.0,11209.778,0.0282,6.2147,72,2664,0,0,0,0,21960,7920,71,57789.0,19.4
30,30801,岩出市,395467,14,,,1.91,15.0,5147.1481,0.013,1.5452,0,8835,0,0,0,0,5828,3038,31,102691.0,5.01
41,41441,小城市,395000,28,13.4,38.0,1.89,10.0,5881.672,0.0149,0.7382,100,5740,0,0,0,0,12340,2460,39,48760.0,12.06
12,12801,長柄町,392940,11,,,1.0,1.0,5513.2477,0.014,1.5142,0,120,0,0,0,0,0,780,126,36816.0,14.98
28,28586,播磨町,391657,17,,,1.56,3.0,5995.4667,0.0153,2.6092,0,784,0,0,0,0,2548,2597,15,69755.0,8.6
3,03524,釜石市,390654,21,,,2.29,9.0,6910.2484,0.0177,1.6999,0,15708,0,0,33,0,214764,11286,182,125898.0,5.49
4,04606,涌谷町,389805,15,,,1.71,3.0,6881.483,0.0177,2.2811,0,1209,0,0,0,0,273,1131,32,80500.0,8.55
43,43531,多良木町,385728,7,7.0,7.0,1.0,1.0,4635.133,0.012,0.8649,49,98,0,0,0,0,133623,441,45,68382.0,6.78
7,07564,大熊町,385388,15,,,2.67,3.0,7568.2566,0.0196,3.0687,0,177,0,0,0,0,40179,3953,110,123184.0,6.14
41,41441,伊万里市,384980,21,,,1.0,1.0,6492.9183,0.0169,9.5483,0,60,0,0,0,0,16500,560,14,48760.0,13.32
11,11465,宮代町,383256,18,,,2.2,3.0,5234.0862,0.0137,4.2025,0,720,0,0,0,0,4032,15336,41,57789.0,9.06
34,34545,廿日市市,381450,34,4.84,4.84,2.23,15.0,5691.7319,0.0149,1.0822,30,12780,0,240,0,60,114510,12030,86,124649.0,4.57
28,28586,朝来市,381024,15,6.28,27.0,1.78,5.0,5924.8587,0.0155,1.4063,342118,18816,0,49,342118,147,317324,6125,23,69755.0,8.49
12,12801,横芝光町,379620,21,,,1.95,14.0,5208.0166,0.0137,0.6922,0,5760,0,0,0,180,29580,8640,22,36816.0,14.15
17,17463,珠洲市,379506,26,6.0,6.0,1.14,4.0,4418.3619,0.0116,0.4103,19,3249,0,0,0,0,34865,4598,109,75492.0,5.85
11,11465,朝霞市,377064,22,8.83,32.6,3.38,15.0,7928.1913,0.021,1.9558,2664,31032,0,0,2664,0,12168,8352,50,57789.0,13.72
12,12801,東金市,376980,13,0.0,0.0,2.71,15.0,7650.4463,0.0203,2.1116,60,3780,0,0,0,0,8940,2340,28,36816.0,20.78
29,29453,大淀町,375843,8,,,2.0,2.0,4478.4963,0.0119,0.7536,0,39,0,0,0,0,819,585,15,67238.0,6.66
31,31403,八頭町,375117,12,,,1.67,3.0,3704.9448,0.0099,0.3204,0,2546,0,0,0,0,359993,437,12,76531.0,4.84
42,42411,大村市,374472,25,,,,,6034.8738,0.0161,1.6237,0,0,0,0,0,21,1281,2352,26,70742.0,8.53
40,40801,福津市,372081,24,4.5,6.0,4.09,14.0,5114.9535,0.0137,3.5187,292,3212,0,0,0,0,361277,17009,14,48244.0,10.6
28,28586,丹波市,371224,23,10.0,10.0,2.0,4.0,7825.5648,0.0211,2.3585,98,2842,0,0,0,0,229712,4410,35,69755.0,11.22
18,18501,若狭町,371025,15,,,2.33,3.0,3787.5381,0.0102,1.4022,0,51,0,0,0,17,95438,2414,11,87243.0,4.34
1,01700,喜茂別町,370540,13,,,1.43,3.0,5433.3149,0.0147,0.7275,0,25608,0,0,0,0,0,17460,13,147751.0,3.68
28,28586,猪名川町,369313,8,0.0,0.0,2.17,4.0,3566.072,0.0097,3.8226,49,294,0,0,0,0,392,1274,19,69755.0,5.11
13,13808,国分寺市,368115,15,129.92,134.87,9.27,36.0,5522.746,0.015,0.8487,138,759,0,0,0,69,11454,6900,75,22553.0,24.49
